time,latitude,longitude,depth,mag,mag_type,net,string_id,place,horizontal_error,mag_error,mag_nst,location_source
2022-06-12T17:53:48.911Z,37.0521,-117.9283,0,91.1,ml,nn,nn00840809,"34 km ESE of Big Pine, California",,0.82,8,nn
2022-06-12T17:45:25.925Z,5.2437,95.5713,113.91,4.7,mb,us,us7000hgyj,"42 km SE of Banda Aceh, Indonesia",9.1,0.115,23,us
2022-06-12T17:36:49.935Z,61.0914,-151.1093,29.3,0.1,ml,ak,ak0227huxrep,"2 km NNE of Tyonek, Alaska",,,,ak
2022-06-12T17:25:09.024Z,31.67782179,-104.3857797,6.362939453,2.2,ml,tx,tx2022llhz,"55 km S of Whites City, New Mexico",1.597994421,0.2,12,tx
2022-06-12T17:16:36.660Z,38.5383333,-122.6066667,8.59,1.69,md,nc,nc73744451,"5km SSW of Calistoga, CA",0.18,0.166,34,nc
2022-06-12T17:16:17.953Z,61.5439,-146.3815,29,1.5,ml,ak,ak0227hutemb,"46 km N of Valdez, Alaska",,,,ak
2022-06-12T16:57:07.806Z,61.8421,-150.0804,35.3,1.1,ml,ak,ak0227hugql8,"10 km NNW of Willow, Alaska",,,,ak
2022-06-12T16:55:20.530Z,17.94183333,-66.953,18.02,1.93,md,pr,pr71353788,"5 km SW of Guánica, Puerto Rico",1.78,0.032662476,4,pr
2022-06-12T16:38:26.960Z,34.2918333,-118.4378333,8.63,1.25,ml,ci,ci40038887,"0km N of San Fernando, CA",0.29,0.194,18,ci
2022-06-12T16:35:19.910Z,58.1573,-156.614,169.2,2.1,ml,ak,ak0227huc2jf,"45 km E of Egegik, Alaska",,,,ak
2022-06-12T16:33:47.810Z,35.6643333,-117.5226667,11.7,1.11,ml,ci,ci40038879,"15km ENE of Ridgecrest, CA",0.3,0.171,11,ci
2022-06-12T16:32:20.215Z,-23.4872,-66.5856,208.15,4.6,mb,us,us7000hgyd,"85 km NNW of San Antonio de los Cobres, Argentina",7.7,0.034,263,us
2022-06-12T16:29:30.770Z,38.8878333,-123.6766667,4.08,1.18,md,nc,nc73744426,"3km SSE of Point Arena, CA",0.73,0.121,10,nc
2022-06-12T16:28:33.650Z,35.0276667,-116.9656667,6.32,2.22,ml,ci,ci40038871,"15km NNE of Barstow, CA",0.14,0.127,85,ci
2022-06-12T16:25:52.000Z,17.94416667,-66.97016667,16.85,1.9,md,pr,pr71353783,"7 km WSW of Guánica, Puerto Rico",0.64,0.214887954,5,pr
2022-06-12T16:16:16.970Z,-23.173,171.8869,10,4.6,mb,us,us7000hgyf,southeast of the Loyalty Islands,12.4,0.137,18,us
2022-06-12T16:14:43.870Z,44.6225,-112.1441667,0.85,1.38,ml,mb,mb80548629,"29 km N of Spencer, Idaho",0.46,0.257,10,mb
2022-06-12T16:12:12.968Z,57.7478,-154.4728,40.7,1.5,ml,ak,ak0227hu73rk,"19 km N of Karluk, Alaska",,,,ak
2022-06-12T16:06:01.150Z,17.93833333,-66.97216667,16.42,1.94,md,pr,pr71353778,"7 km WSW of Guánica, Puerto Rico",2.57,0.011272824,3,pr
2022-06-12T15:49:07.165Z,36.2613,70.5255,93.46,4.2,mb,us,us7000hgy5,"69 km ESE of Farkhār, Afghanistan",6.2,0.216,6,us
2022-06-12T15:48:27.060Z,17.9448,-66.9686,14,3.59,md,pr,pr2022163004,"7 km WSW of Guánica, Puerto Rico",0.4,0.15,22,pr
2022-06-12T15:45:17.900Z,33.2733333,-116.7821667,12.16,1.49,ml,ci,ci40038847,"4km NNW of Lake Henshaw, CA",0.13,0.185,57,ci
2022-06-12T15:43:44.137Z,60.6485,-147.7202,14.1,1.7,ml,ak,ak0227htsdrh,"54 km ESE of Whittier, Alaska",,,,ak
2022-06-12T15:37:32.459Z,61.637,-150.9195,54.6,1.5,ml,ak,ak0227htr2kd,"23 km WNW of Susitna, Alaska",,,,ak
2022-06-12T15:28:01.550Z,19.19616699,-155.3896637,32.88999939,2,md,hv,hv73042072,"9 km E of Pāhala, Hawaii",0.57,0.129999995,13,hv
2022-06-12T15:25:18.720Z,38.4578333,-122.6663333,9.24,1.07,md,nc,nc73744406,"4km ENE of Santa Rosa, CA",0.15,0.213,20,nc
2022-06-12T15:15:39.520Z,18.26616667,-66.42166667,39.58,2.68,md,pr,pr71353753,"5 km NW of Orocovis, Puerto Rico",0.57,0.171634601,6,pr
2022-06-12T15:08:08.650Z,44.6145,-112.1521667,8.3,2.02,ml,mb,mb80548624,"28 km N of Spencer, Idaho",0.36,0.231,22,mb
2022-06-12T14:53:22.240Z,17.97766667,-66.84116667,16.01,2.72,md,pr,pr71353748,"2 km SW of Indios, Puerto Rico",0.41,0.280455784,15,pr
2022-06-12T14:53:01.220Z,19.26950073,-155.3821716,32.54000092,1.70000005,md,hv,hv73042052,"12 km NE of Pāhala, Hawaii",0.89,0.349999994,5,hv
2022-06-12T14:29:49.907Z,55.5554,-161.2031,143.4,1.7,ml,ak,ak0227ht42w7,"49 km S of Nelson Lagoon, Alaska",,,,ak
2022-06-12T14:24:54.200Z,35.8005,-96.6545,7,1.07,ml,ok,ok2022llca,"5 km N of Stroud, Oklahoma",,0.23,11,ok
2022-06-12T14:03:49.046Z,31.72367712,-104.5326903,5.437451172,2.3,ml,tx,tx2022llbi,"52 km SSW of Whites City, New Mexico",3.430457293,0.1,12,tx
2022-06-12T13:51:51.599Z,61.3115,-152.1424,0,1.1,ml,ak,ak0227hsn92c,"60 km WNW of Beluga, Alaska",,,,ak
2022-06-12T13:46:10.692Z,60.0289,-151.5127,61.1,1.5,ml,ak,ak0227hsm34d,"8 km ESE of Ninilchik, Alaska",,,,ak
2022-06-12T13:43:48.115Z,54.4532,-163.239,3,2.1,ml,ak,ak0227hsliwv,"46 km SSE of False Pass, Alaska",,,,ak
2022-06-12T13:42:34.250Z,44.7915,-110.8051667,5.65,1.47,ml,uu,uu60501467,"22 km SSW of Mammoth, Wyoming",0.76,0.139,4,uu
2022-06-12T13:33:58.390Z,38.761,-122.7286667,1.48,1.21,md,nc,nc73744391,"3km SE of The Geysers, CA",0.16,0.092,9,nc
2022-06-12T13:02:27.430Z,35.1801667,-118.6596667,8.45,1.27,ml,ci,ci40038815,"16km ESE of Arvin, CA",0.2,0.169,21,ci
2022-06-12T13:00:57.020Z,19.19416618,-155.3856659,31.70999908,2.1400001,md,hv,hv73041987,"9 km E of Pāhala, Hawaii",0.51,1.5,18,hv
2022-06-12T12:56:11.730Z,41.5076667,-112.1718333,5.31,1.03,ml,uu,uu60501462,"7 km SW of Corinne, Utah",0.27,0.03,2,uu
2022-06-12T12:50:29.059Z,63.2529,-150.4771,124.3,1.9,ml,ak,ak0227hs1jsp,"70 km ESE of Denali National Park, Alaska",,,,ak
2022-06-12T12:45:51.249Z,37.6164,141.7452,49.26,4.9,mww,us,us7000hgx3,"67 km ENE of Namie, Japan",6.3,0.075,17,us
2022-06-12T12:08:40.090Z,33.2235,-115.9745,8.57,1.89,ml,ci,ci40038799,"8km SSW of Salton City, CA",0.16,0.153,67,ci
2022-06-12T12:07:38.100Z,33.2251667,-115.9771667,7.77,1.47,ml,ci,ci40038791,"8km SSW of Salton City, CA",0.21,0.143,40,ci
2022-06-12T12:04:14.760Z,38.8059998,-122.8215027,2.47,1.15,md,nc,nc73744376,"6km WNW of The Geysers, CA",0.22,0.26,4,nc
2022-06-12T11:46:02.840Z,44.802,-110.807,5.05,0.99,ml,uu,uu60501447,"21 km SSW of Mammoth, Wyoming",0.86,0.097,2,uu
2022-06-12T11:44:34.628Z,-7.6629,-13.5029,10,4.9,mb,us,us7000hgwy,"104 km ENE of Georgetown, Saint Helena",9.8,0.065,75,us
2022-06-12T11:40:28.210Z,44.3308333,-115.2028333,10.05,2.3,ml,mb,mb80548614,"24 km WNW of Stanley, Idaho",0.66,0.125,13,mb
2022-06-12T11:24:52.457Z,61.3749,-150.8638,61.3,1.1,ml,ak,ak0227hraldp,"26 km SW of Susitna, Alaska",,,,ak
2022-06-12T11:22:27.455Z,30.89470687,-103.4139525,2.789526367,2.9,ml,tx,tx2022lkwa,"33 km ESE of Balmorhea, Texas",0.829633585,0.1,15,tx
2022-06-12T11:20:33.499Z,60.1419,-152.7504,103.2,2.4,ml,ak,ak0227hr9p20,"60 km WNW of Happy Valley, Alaska",,,,ak
2022-06-12T11:15:17.848Z,31.66586614,-104.3867503,7.082763672,2.9,ml,tx,tx2022lkvu,western Texas,1.139834752,0.1,14,tx
2022-06-12T11:12:23.910Z,35.6723333,-121.109,5.68,1.54,md,nc,nc73744366,"8km ENE of San Simeon, CA",0.23,0.204,24,nc
2022-06-12T10:56:43.850Z,33.9313333,-117.0786667,16.79,1.04,ml,ci,ci40038767,"7km SSW of Calimesa, CA",0.15,0.153,34,ci
2022-06-12T10:35:12.920Z,35.5126667,-118.3901667,6.83,1.18,ml,ci,ci40038759,"12km SE of Bodfish, CA",0.25,0.143,15,ci
2022-06-12T10:25:37.430Z,17.92266667,-66.83566667,13.46,2.4,md,pr,pr71353733,"8 km SSW of Indios, Puerto Rico",0.82,0.140529914,6,pr
2022-06-12T10:08:52.500Z,19.21333313,-155.371994,31.52000046,2.33,ml,hv,hv73041872,"11 km E of Pāhala, Hawaii",0.49,0.11,3,hv
2022-06-12T10:01:05.910Z,33.441,-116.3741667,2.89,1.12,ml,ci,ci40038743,"21km N of Borrego Springs, CA",0.15,0.106,36,ci
2022-06-12T10:00:21.635Z,61.7864,-151.4819,75.1,1.8,ml,ak,ak0227hqjy7n,"23 km S of Skwentna, Alaska",,,,ak
2022-06-12T09:59:50.584Z,62.3835,-150.7864,62.7,1.6,ml,ak,ak0227hqb836,Central Alaska,,,,ak
2022-06-12T09:52:43.590Z,1.7757,127.0443,118.77,4.4,mb,us,us7000hgwg,"107 km W of Tobelo, Indonesia",9.4,0.087,38,us
2022-06-12T09:46:02.470Z,37.4773333,-118.7455,9.97,1.46,md,nc,nc73744346,"11km SSW of Toms Place, CA",0.41,0.124,14,nc
2022-06-12T09:44:19.419Z,31.67227936,-104.3900371,7.802587891,2.3,ml,tx,tx2022lkst,"55 km S of Whites City, New Mexico",1.098470249,0.2,15,tx
2022-06-12T09:38:54.288Z,59.3641,-152.6507,74.7,1.2,ml,ak,ak0227hq6owz,"41 km W of Nanwalek, Alaska",,,,ak
2022-06-12T09:35:09.360Z,47.38816667,-122.442,23.17,1.13,ml,uw,uw61850701,"6 km SSE of Vashon, Washington",0.82,0.138747902,8,uw
2022-06-12T09:34:19.610Z,44.7883333,-110.8013333,7.98,1.88,ml,uu,uu60501417,"22 km SSW of Mammoth, Wyoming",0.65,0.133,4,uu
2022-06-12T09:31:44.140Z,19.22316742,-155.3916626,30.70000076,1.91999996,md,hv,hv73041857,"9 km ENE of Pāhala, Hawaii",0.75,0.289999992,5,hv
2022-06-12T09:23:46.028Z,38.1536,-117.8988,7.9,1.3,ml,nn,nn00840804,"32 km SE of Mina, Nevada",,0.23,7,nn
2022-06-12T09:15:47.003Z,31.60598342,-104.2095094,6.902807617,2.3,ml,tx,tx2022lkrv,"51 km NW of Toyah, Texas",0.81622211,0.1,13,tx
2022-06-12T09:00:44.904Z,62.9925,-149.5535,70.7,1,ml,ak,ak0227hpykei,"53 km SW of Cantwell, Alaska",,,,ak
2022-06-12T08:57:47.088Z,63.8544,-146.7084,2.6,1.4,ml,ak,ak0227hppcs4,"51 km SW of Whitestone, Alaska",,,,ak
2022-06-12T08:43:08.720Z,44.7885,-110.8035,6.73,1.61,ml,uu,uu60501407,"22 km SSW of Mammoth, Wyoming",0.58,0.168,3,uu
2022-06-12T08:33:20.009Z,-55.6448,-29.9235,10,5,mww,us,us7000hgw1,South Sandwich Islands region,8.8,0.089,12,us
2022-06-12T08:23:30.530Z,38.833168,-122.8056641,1.91,1,md,nc,nc73744341,"7km W of Cobb, CA",0.2,0.23,2,nc
2022-06-12T08:16:44.320Z,17.96416667,-66.77916667,18.13,2.56,md,pr,pr71353723,"5 km SE of Indios, Puerto Rico",0.57,0.170483789,4,pr
2022-06-12T08:11:43.880Z,36.1741667,-120.7573333,4.58,1.15,md,nc,nc73744336,"22km NE of San Ardo, CA",0.33,0.211,15,nc
2022-06-12T08:03:38.400Z,19.16233253,-155.5045013,33.16999817,1.84000003,md,hv,hv73041812,"Island of Hawaii, Hawaii",0.57,1.63999999,10,hv
2022-06-12T08:02:50.385Z,-4.8444,143.6154,135.25,4.5,mb,us,us7000hgvx,"72 km N of Wabag, Papua New Guinea",11,0.053,104,us
2022-06-12T07:59:02.990Z,63.6401,-149.7743,120.9,2,ml,ak,ak0227hp497c,"43 km WSW of Denali Park, Alaska",,,,ak
2022-06-12T07:38:16.970Z,17.97366667,-66.968,4.3,2.86,md,pr,pr71353718,Puerto Rico region,1.18,0.01177703,3,pr
2022-06-12T07:30:00.760Z,18.8731,-64.3505,25,3.47,md,pr,pr2022163003,"76 km NE of Cruz Bay, U.S. Virgin Islands",2.17,0.07,7,pr
2022-06-12T07:16:32.810Z,44.7855,-110.81,7.82,2.32,ml,uu,uu60501397,"22 km SSW of Mammoth, Wyoming",0.46,0.205,5,uu
2022-06-12T07:05:55.612Z,0.5316,-78.0072,5.77,4.1,mb,us,us7000hgvq,Colombia-Ecuador border region,7.1,0.13,17,us
2022-06-12T06:57:49.877Z,8.4189,-83.0016,22.75,4.2,mb,us,us7000hgvm,Costa Rica,4.2,0.215,6,us
2022-06-12T06:47:00.040Z,38.7869987,-122.7696686,1.84,0.1,md,nc,nc73744321,"2km NW of The Geysers, CA",0.24,0.07,6,nc
2022-06-12T06:44:44.190Z,40.8953333,-122.3651667,14.66,1.72,md,nc,nc73744316,"24km N of Shasta Lake, CA",0.31,0.132,26,nc
2022-06-12T06:41:40.540Z,38.8258333,-122.8006667,3.29,1.4,md,nc,nc73744311,"7km NW of The Geysers, CA",0.17,0.063,12,nc
2022-06-12T06:40:28.223Z,62.5651,-151.1282,38.4,1.4,ml,ak,ak0227hoesxy,"20 km WNW of Petersville, Alaska",,,,ak
2022-06-12T06:31:52.320Z,19.24266624,-155.3834991,33.65000153,2.18,ml,hv,hv73041757,"10 km ENE of Pāhala, Hawaii",0.55,0.38,3,hv
2022-06-12T06:23:19.710Z,36.4623333,-117.8871667,8.36,1.84,ml,ci,ci40038695,"21km SE of Lone Pine, CA",0.56,0.15,23,ci
2022-06-12T06:17:39.079Z,34.13766667,-97.346,7.43,1.56,ml,ok,ok2022lkly,"7 km ESE of Wilson, Oklahoma",,0.19,6,ok
2022-06-12T06:00:35.890Z,44.8041667,-110.7933333,8.04,1.09,ml,uu,uu60501392,"20 km SSW of Mammoth, Wyoming",1.27,0.104,3,uu
2022-06-12T05:53:21.590Z,17.97933333,-66.96,8,2.78,md,pr,pr71353703,"4 km WSW of Fuig, Puerto Rico",0.52,0.168064047,4,pr
2022-06-12T05:50:12.710Z,18.026,-66.999,19.64,2.55,md,pr,pr71353693,"6 km WSW of Liborio Negron Torres, Puerto Rico",0.79,0.20525169,5,pr
2022-06-12T05:41:22.990Z,17.9755,-66.96233333,4.45,2.71,md,pr,pr71353688,"5 km WSW of Fuig, Puerto Rico",2.09,0.044146475,3,pr
2022-06-12T05:40:38.119Z,35.74916667,-98.2515,6,1.29,ml,ok,ok2022lkks,"11 km E of Greenfield, Oklahoma",,0.33,2,ok
2022-06-12T05:40:03.817Z,35.11499786,-95.56256104,2.78894639,2.06,ml,ok,ok2022lkkt,"9 km E of Crowder, Oklahoma",3.532448946,,13,ok
2022-06-12T05:36:55.150Z,17.97366667,-66.84816667,16.91,2.38,md,pr,pr71353683,Puerto Rico region,0.74,0.217701413,2,pr
2022-06-12T05:28:33.090Z,35.128,-95.54283333,6.76,1.81,ml,ok,ok2022lkki,"11 km E of Crowder, Oklahoma",,0.26,13,ok
2022-06-12T05:22:08.604Z,60.4718,-141.3074,0,2.3,ml,ak,ak0227hnpgxo,"135 km NW of Yakutat, Alaska",,,,ak
2022-06-12T05:16:57.070Z,17.96033333,-66.96283333,10.95,2.53,md,pr,pr71353678,"5 km WSW of Fuig, Puerto Rico",0.44,0.093561568,3,pr
2022-06-12T05:00:50.705Z,62.5729,-149.0861,50.8,1.2,ml,ak,ak0227hnkufi,"54 km ENE of Chase, Alaska",,,,ak
2022-06-12T04:35:03.591Z,66.2893,-157.4552,0,1.6,ml,ak,ak0227hn6t93,"68 km SSW of Shungnak, Alaska",,,,ak
2022-06-12T04:24:57.961Z,58.5945,-154.3233,0,1,ml,ak,ak0227hn4kl4,"97 km SSE of Kokhanok, Alaska",,,,ak
2022-06-12T04:17:33.378Z,63.1924,-149.8226,92.9,1.2,ml,ak,ak0227hn30nt,"49 km WSW of Cantwell, Alaska",,,,ak
2022-06-12T04:16:06.656Z,61.6659,-149.9891,30.4,1.5,ml,ak,ak0227hn2qvt,"9 km SSE of Willow, Alaska",,,,ak
2022-06-12T04:04:29.120Z,17.95483333,-66.96283333,6.69,2.7,md,pr,pr71353673,"6 km WSW of Guánica, Puerto Rico",0.51,0.125559146,3,pr
2022-06-12T04:00:37.876Z,61.1144,-153.9277,7.7,1.1,ml,ak,ak0227hmzdu3,"85 km ESE of Lime Village, Alaska",,,,ak
2022-06-12T03:56:44.370Z,35.7676667,-117.5653333,8.68,1.37,ml,ci,ci40038679,"15km W of Searles Valley, CA",0.36,0.118,16,ci
2022-06-12T03:45:19.800Z,17.9476,-66.9638,5,3.29,md,pr,pr2022163001,"6 km WSW of Guánica, Puerto Rico",0.59,0.07,8,pr
2022-06-12T03:42:43.950Z,46.9685,-112.9255,3.2,2.06,ml,mb,mb80548589,"16 km ESE of Ovando, Montana",0.57,0.153,8,mb
2022-06-12T03:41:06.445Z,60.6324,-150.3717,32.9,1.3,ml,ak,ak0227hmmo5w,"24 km ENE of Sterling, Alaska",,,,ak
2022-06-12T03:40:43.235Z,66.3631,-157.5723,6.8,2.5,ml,ak,ak0227hmmj96,"61 km SSW of Shungnak, Alaska",,,,ak
2022-06-12T03:40:37.630Z,36.93566667,-97.67166667,2.38,1.27,ml,ok,ok2022lkgu,"1 km NW of Renfrow, Oklahoma",,0.22,30,ok
2022-06-12T03:37:33.374Z,59.8011,-152.2447,89.3,1.5,ml,ak,ak0227hmlvdl,"23 km W of Anchor Point, Alaska",,,,ak
2022-06-12T03:36:51.660Z,17.9515,-66.985,7,1.92,md,pr,pr2022163002,"7 km ESE of La Parguera, Puerto Rico",0.56,0.21,3,pr
2022-06-12T03:34:25.500Z,17.95166667,-66.9595,8.58,1.62,md,pr,pr71353648,"5 km WSW of Guánica, Puerto Rico",0.78,0.040782493,4,pr
2022-06-12T03:33:16.180Z,51.99733333,178.3151667,5.64,0.96,ml,av,av91062783,"Rat Islands, Aleutian Islands, Alaska",3.41,0.304795402,4,av
2022-06-12T03:20:23.370Z,41.8351667,-112.6468333,5.39,0.96,md,uu,uu60501382,"15 km SSE of Snowville, Utah",0.4,0.25,13,uu
2022-06-12T03:11:52.900Z,44.7121667,-111.1798333,7.17,1.39,ml,uu,uu60501377,"6 km S of Hebgen Lake Estates, Montana",0.54,0.325,3,uu
2022-06-12T02:37:43.758Z,-0.7109,-78.0479,10,4.5,mb,us,us7000hgui,"34 km NW of Archidona, Ecuador",3.3,0.115,24,us
2022-06-12T02:34:06.830Z,60.7725,-150.767,54.5,1.2,ml,ak,ak0227hlzqkr,"17 km SSW of Point Possession, Alaska",,,,ak
2022-06-12T02:32:38.366Z,62.9703,-148.1764,58.1,1.4,ml,ak,ak0227hlzdks,"61 km SE of Cantwell, Alaska",,,,ak
2022-06-12T02:26:55.419Z,62.0585,-150.8552,51.2,1.6,ml,ak,ak0227hly4lh,"29 km ENE of Skwentna, Alaska",,,,ak
2022-06-12T02:26:24.724Z,-7.7143,-13.6551,10,5.1,mb,us,us7000hguh,"86 km ENE of Georgetown, Saint Helena",6.5,0.055,107,us
2022-06-12T02:24:12.261Z,-7.7446,-13.7227,10,4.8,mb,us,us7000hguj,"78 km ENE of Georgetown, Saint Helena",8.5,0.197,10,us
2022-06-12T02:14:24.153Z,60.3592,-147.5225,19.6,2.2,ml,ak,ak0227hlvhlb,"42 km NE of Chenega, Alaska",,,,ak
2022-06-12T02:11:35.170Z,35.08233333,-95.527,4.95,1.2,ml,ok,ok2022lkdv,"13 km ESE of Crowder, Oklahoma",,0.19,9,ok
2022-06-12T02:09:37.460Z,17.99833333,-66.977,6.42,1.68,md,pr,pr71353643,"6 km SW of Liborio Negron Torres, Puerto Rico",1.89,0.068513195,3,pr
2022-06-12T02:07:43.580Z,18.10133333,-66.6995,21.81,2.01,md,pr,pr71353638,"5 km NNE of Peñuelas, Puerto Rico",0.32,0.082769136,4,pr
2022-06-12T02:06:39.560Z,37.5636667,-118.8621667,3.79,2.58,md,nc,nc73744236,"13km SE of Mammoth Lakes, CA",0.21,0.134,37,nc
2022-06-12T01:57:46.833Z,10.9827,-86.7441,36.73,4.6,mb,us,us7000hguc,"92 km SSW of Masachapa, Nicaragua",3.7,0.037,219,us
2022-06-12T01:49:01.970Z,33.307,-116.3175,11.05,1.06,ml,ci,ci40038639,"8km NE of Borrego Springs, CA",0.3,0.126,28,ci
2022-06-12T01:47:24.150Z,35.6413333,-117.4493333,4.12,1.64,ml,ci,ci40038631,"15km SSW of Searles Valley, CA",0.22,0.156,22,ci
2022-06-12T01:44:09.810Z,44.7978333,-110.7966667,6.13,0.97,ml,uu,uu60501367,"21 km SSW of Mammoth, Wyoming",0.98,0.09,2,uu
2022-06-12T01:04:01.470Z,19.008,-64.3691,9,3.57,md,pr,pr2022163000,Virgin Islands region,9.62,0.07,9,pr
2022-06-12T00:55:48.585Z,66.2491,-156.8636,0,1.3,ml,ak,ak0227hkxgmi,"64 km NNW of Huslia, Alaska",,,,ak
2022-06-12T00:52:53.728Z,41.6394,-71.2702,7.22,1.6,ml,us,us7000hgu2,"4 km S of Bristol, Rhode Island",2.6,0.105,12,us
2022-06-12T00:50:06.784Z,6.9021,-76.1565,10,4.6,mb,us,us7000hgu3,northern Colombia,5.6,0.109,25,us
2022-06-12T00:48:48.221Z,29.33990479,-97.4955193,2.763387044,2.2,ml,tx,tx2022lkbc,"15 km ENE of Smiley, Texas",1.731038609,0.1,11,tx
2022-06-12T00:46:49.590Z,17.997,-67.00333333,7.61,2,md,pr,pr71353623,"5 km ENE of La Parguera, Puerto Rico",0.51,0.128394148,6,pr
2022-06-12T00:21:12.160Z,33.2423333,-116.1018333,7.77,1.02,ml,ci,ci37422524,"11km NNE of Ocotillo Wells, CA",0.3,0.123,8,ci
2022-06-12T00:20:35.120Z,33.2351667,-116.1056667,8.11,1.15,ml,ci,ci40038615,"10km NNE of Ocotillo Wells, CA",0.2,0.13,25,ci
2022-06-12T00:08:39.350Z,18.0975,-66.71883333,18.07,2.01,md,pr,pr71353618,"4 km N of Peñuelas, Puerto Rico",0.4,0.132209613,6,pr
2022-06-11T23:57:36.540Z,47.7985,-123.342,41.05,2.81,ml,uw,uw61850651,"34 km SSW of River Road, Washington",0.34,0.20421433,14,uw
2022-06-11T23:55:32.350Z,-8.3459,111.4605,111.51,5,mb,us,us7000hgtm,"40 km SW of Trenggalek, Indonesia",7.7,0.069,69,us
2022-06-11T23:47:14.165Z,62.5809,-151.0783,80.6,1.4,ml,ak,ak0227gb1ans,"18 km WNW of Petersville, Alaska",,,,ak
2022-06-11T23:43:19.272Z,59.5607,-151.8947,68.6,1.1,ml,ak,ak0227gb0fzh,"16 km WNW of Seldovia Village, Alaska",,,,ak
2022-06-11T23:21:39.310Z,35.8593333,-119.8,-0.03,1.66,md,nc,nc73744211,"22km SE of Kettleman City, CA",0.45,0.168,17,nc
2022-06-11T23:15:37.880Z,18.76016667,-68.29583333,15.45,3.09,md,pr,pr71353613,"22 km NNE of Punta Cana, Dominican Republic",1.86,0.095386279,14,pr
2022-06-11T23:10:01.860Z,33.2356667,-116.1043333,9.05,1.56,ml,ci,ci40038607,"11km NNE of Ocotillo Wells, CA",0.15,0.159,53,ci
2022-06-11T23:09:35.997Z,50.7132,-173.8049,42.1,2.1,ml,ak,ak0227gat8cv,"167 km S of Atka, Alaska",,,,ak
2022-06-11T22:54:52.825Z,64.9452,-147.2116,10,1.2,ml,ak,ak0227gahg1u,"11 km NW of Two Rivers, Alaska",,,,ak
2022-06-11T22:46:57.340Z,37.5628333,-118.8613333,3.65,2.57,md,nc,nc73744171,"13km SE of Mammoth Lakes, CA",0.24,0.206,40,nc
2022-06-11T22:35:36.248Z,60.0411,-151.9652,67.1,1.1,ml,ak,ak0227gadc60,"16 km W of Ninilchik, Alaska",,,,ak
2022-06-11T22:19:46.716Z,60.5231,-141.2295,0,2.7,ml,ak,ak0227ga9xin,"136 km SE of McCarthy, Alaska",,,,ak
2022-06-11T22:18:06.130Z,17.96166667,-66.85416667,11.14,2.3,md,pr,pr71353603,"4 km ESE of Maria Antonia, Puerto Rico",1.01,0.092678793,4,pr
2022-06-11T22:12:28.629Z,51.4372,178.8087,41.9,1.9,ml,ak,ak0227ga8e2v,"Rat Islands, Aleutian Islands, Alaska",,,,ak
2022-06-11T21:48:56.180Z,19.21633339,-155.4095001,36.02999878,1.88999999,md,hv,hv73041452,"7 km ENE of Pāhala, Hawaii",0.76,1.86000001,6,hv
2022-06-11T21:38:37.190Z,19.21483421,-155.4290009,33.04000092,2.26,ml,hv,hv73041432,"5 km ENE of Pāhala, Hawaii",0.62,4.62,4,hv
2022-06-11T21:19:23.360Z,33.468,-116.4943333,13.02,1.13,ml,ci,ci40038567,"19km ESE of Anza, CA",0.16,0.142,42,ci
2022-06-11T20:56:25.785Z,-50.5399,139.3833,10,5.4,mww,us,us7000hgsw,western Indian-Antarctic Ridge,10.3,0.083,14,us
2022-06-11T20:45:18.460Z,38.0045,-122.7598333,4.13,1.26,md,nc,nc73744116,"6km WSW of Lagunitas-Forest Knolls, CA",0.3,0.2,11,nc
2022-06-11T20:20:02.310Z,39.1915,-123.4453333,5.89,2.01,md,nc,nc73744091,"21km WNW of Ukiah, CA",0.19,0.116,24,nc
2022-06-11T20:03:25.608Z,61.8862,-151.088,70.6,1.3,ml,ak,ak0227g8zl82,"19 km SE of Skwentna, Alaska",,,,ak
2022-06-11T20:00:59.000Z,38.7905006,-122.8073349,2.84,1.15,md,nc,nc73744081,"5km WNW of The Geysers, CA",0.23,0.13,6,nc
2022-06-11T19:45:05.390Z,18.03866667,-66.90316667,11.77,2.07,md,pr,pr71353598,"0 km ENE of Lluveras, Puerto Rico",0.84,0.009886143,3,pr
2022-06-11T19:44:22.620Z,47.4518333,-113.6761667,15.05,1.07,md,mb,mb80548569,"8 km SSE of Condon, Montana",0.44,0.253,11,mb
2022-06-11T19:42:06.600Z,47.675,-121.9911667,-0.07,1.92,ml,uw,uw61850536,"2 km E of Union Hill-Novelty Hill, Washington",0.42,0.229827039,13,uw
2022-06-11T19:26:09.370Z,46.66433333,-120.9203333,4.59,1.8,ml,uw,uw61850516,"13 km WSW of Tieton, Washington",0.57,0.206041287,9,uw
2022-06-11T19:14:43.999Z,63.5639,-147.8969,4.3,1.7,ml,ak,ak0227g8gjwv,"53 km ESE of Denali Park, Alaska",,,,ak
2022-06-11T19:14:41.430Z,17.90783333,-66.84916667,16.74,2.26,md,pr,pr71353583,"8 km SSE of Maria Antonia, Puerto Rico",0.69,0.03916048,5,pr
2022-06-11T18:56:01.613Z,40.8674,69.6489,24.29,4.2,mb,us,us7000hgsa,"4 km SSE of Ohangaron, Uzbekistan",4.1,0.115,24,us
2022-06-11T18:46:34.570Z,33.236,-116.102,8.74,1.1,ml,ci,ci40038543,"11km NNE of Ocotillo Wells, CA",0.21,0.152,24,ci
2022-06-11T18:26:22.951Z,-36.4565,178.4601,114.73,4.6,mb,us,us7000hgs5,"201 km NNE of Opotiki, New Zealand",5.1,0.114,25,us
